complete_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
358,2.2e-05,2.2e-05,1.9e-05,1.6e-05,1.5e-05,1.5e-05,1.6e-05,4e-05,1.8e-05,2.1e-05,3.4e-05,3.9e-05,2.7e-05,3.2e-05,2e-05,1.8e-05,2.2e-05,2.1e-05,2.3e-05,2.2e-05,2.3e-05,2.3e-05,4.3e-05,4.2e-05,1.7e-05,2e-05,1.7e-05,2e-05,2.1e-05,2e-05,1.9e-05,2.3e-05
359,2.1e-05,2.3e-05,2.4e-05,2e-05,2.5e-05,2.7e-05,2.3e-05,2.3e-05,1.8e-05,2e-05,2.1e-05,4.8e-05,2e-05,2.4e-05,2.2e-05,2.2e-05,2.4e-05,5.6e-05,3.8e-05,2.8e-05,1.6e-05,1.9e-05,1.6e-05,1.9e-05,1.8e-05,2.2e-05,2.3e-05,2.8e-05,2e-05,1.6e-05,2.4e-05,2e-05
360,2.2e-05,3.5e-05,2e-05,2e-05,2.3e-05,3.3e-05,2e-05,2.2e-05,2.4e-05,2e-05,1.6e-05,1.5e-05,1.8e-05,1.6e-05,3.7e-05,2.9e-05,2e-05,2e-05,2.2e-05,2.1e-05,3.8e-05,3.4e-05,1.8e-05,2.2e-05,1.7e-05,2.1e-05,2.9e-05,2.7e-05,1.5e-05,1.8e-05,5.3e-05,5.7e-05
361,2.7e-05,2.7e-05,3e-05,2e-05,1.5e-05,1.5e-05,1.9e-05,4.2e-05,1.6e-05,1.4e-05,1.4e-05,1.4e-05,1.8e-05,2.3e-05,2.9e-05,2.6e-05,1.8e-05,1.8e-05,2e-05,2.4e-05,1.6e-05,1.5e-05,1.8e-05,2e-05,1.4e-05,2.4e-05,2.3e-05,2.2e-05,1.6e-05,1.9e-05,2.9e-05,3.5e-05
362,2.2e-05,2e-05,2.1e-05,1.9e-05,1.4e-05,1.5e-05,2.1e-05,2.2e-05,1.7e-05,2.2e-05,2.1e-05,2e-05,1.7e-05,1.9e-05,2e-05,2.1e-05,2e-05,2.2e-05,1.5e-05,1.8e-05,1.4e-05,2.1e-05,2.6e-05,2.1e-05,2.1e-05,2.6e-05,2.1e-05,2.5e-05,2.4e-05,2.5e-05,4.9e-05,0.000103
363,2.3e-05,2.2e-05,1.9e-05,1.8e-05,1.8e-05,2.2e-05,1.9e-05,2e-05,2e-05,1.4e-05,2.6e-05,5.4e-05,3.2e-05,2.4e-05,2.1e-05,1.8e-05,2.3e-05,1.5e-05,1.6e-05,1.9e-05,1.7e-05,1.6e-05,2.9e-05,2.6e-05,2.6e-05,2.3e-05,1.7e-05,1.6e-05,2.3e-05,2.6e-05,1.9e-05,3.8e-05
364,2.1e-05,2.1e-05,1.7e-05,2.1e-05,1.9e-05,2.1e-05,2e-05,2e-05,2.6e-05,2.2e-05,3.5e-05,3e-05,2.2e-05,3.4e-05,2.5e-05,2.4e-05,4.3e-05,3.6e-05,1.8e-05,1.7e-05,1.5e-05,1.5e-05,2.6e-05,3.1e-05,1.8e-05,1.9e-05,1.9e-05,2e-05,1.9e-05,1.9e-05,2.4e-05,2.8e-05
365,1.8e-05,3e-05,3.1e-05,3.2e-05,3.4e-05,3.1e-05,2.4e-05,2.5e-05,1.6e-05,2.1e-05,1.6e-05,1.5e-05,2e-05,1.9e-05,1.8e-05,1.7e-05,2.8e-05,2.1e-05,2.9e-05,3.1e-05,3.3e-05,4.7e-05,2.1e-05,2.2e-05,2.4e-05,1.9e-05,2.3e-05,2.6e-05,2.1e-05,2.1e-05,2.7e-05,3.1e-05
366,2.6e-05,5.3e-05,2.2e-05,2.6e-05,2.1e-05,2.7e-05,2.1e-05,2.2e-05,0.000139,3.1e-05,1.7e-05,1.8e-05,1.9e-05,1.8e-05,3.2e-05,3.1e-05,2.5e-05,2.6e-05,4e-05,2.5e-05,2.6e-05,2.9e-05,2.3e-05,2.1e-05,1.7e-05,1.9e-05,2.7e-05,2.5e-05,1.8e-05,1.8e-05,2.9e-05,3.3e-05
367,2.8e-05,3e-05,1.8e-05,2e-05,2.2e-05,1.8e-05,5.6e-05,2.8e-05,2e-05,3.2e-05,2e-05,2.1e-05,1.9e-05,1.8e-05,2.8e-05,2.2e-05,3e-05,2.3e-05,1.9e-05,1.8e-05,1.7e-05,2e-05,1.9e-05,2.5e-05,2.6e-05,2.1e-05,3.5e-05,3.5e-05,2e-05,2e-05,3.3e-05,3.3e-05
368,1.8e-05,2.4e-05,1.6e-05,2.3e-05,1.5e-05,1.4e-05,2e-05,4.1e-05,2.2e-05,1.4e-05,1.7e-05,1.5e-05,1.6e-05,1.6e-05,2.4e-05,1.8e-05,2e-05,1.7e-05,2.1e-05,2e-05,2.3e-05,2.1e-05,3.7e-05,3.7e-05,2.9e-05,3.6e-05,2e-05,3.8e-05,2.1e-05,2.8e-05,4.4e-05,5.2e-05
369,2e-05,1.7e-05,1.9e-05,1.8e-05,1.6e-05,1.5e-05,2e-05,2.2e-05,1.7e-05,2.8e-05,5.6e-05,7.8e-05,2.7e-05,2.8e-05,2.1e-05,1.9e-05,1.7e-05,2.2e-05,1.8e-05,1.8e-05,1.9e-05,2e-05,2.6e-05,3.4e-05,2.1e-05,1.7e-05,2.1e-05,2e-05,3.1e-05,2.2e-05,2.5e-05,2.2e-05
370,1.6e-05,1.7e-05,2.4e-05,2e-05,1.5e-05,2.3e-05,1.6e-05,2e-05,1.8e-05,1.8e-05,2.3e-05,1.9e-05,1.6e-05,1.5e-05,2.3e-05,2.3e-05,2.4e-05,2.3e-05,3.3e-05,3.1e-05,1.7e-05,1.8e-05,2e-05,1.8e-05,1.6e-05,1.9e-05,2.1e-05,2.2e-05,1.9e-05,2.7e-05,1.9e-05,4.9e-05
371,1.9e-05,2.3e-05,4e-05,3e-05,3.4e-05,3.4e-05,1.7e-05,1.6e-05,2.7e-05,3.5e-05,1.6e-05,1.7e-05,1.5e-05,2e-05,2.4e-05,2.6e-05,2.1e-05,1.8e-05,2.1e-05,1.8e-05,3.4e-05,3.3e-05,3.4e-05,2.8e-05,1.8e-05,2e-05,2.7e-05,2.9e-05,1.9e-05,1.6e-05,2.4e-05,3.1e-05
372,2.3e-05,3e-05,1.7e-05,2.2e-05,2.4e-05,3.8e-05,2e-05,2.5e-05,2.1e-05,2.3e-05,1.9e-05,1.8e-05,2e-05,2.5e-05,5.3e-05,3.4e-05,1.9e-05,3.6e-05,1.8e-05,3.8e-05,2.6e-05,2.7e-05,3.5e-05,2.7e-05,2.4e-05,2.3e-05,2.4e-05,2.6e-05,1.9e-05,2.2e-05,4.4e-05,2.3e-05
373,1.9e-05,2.3e-05,1.8e-05,1.9e-05,1.6e-05,1.9e-05,2.7e-05,2.4e-05,1.9e-05,1.9e-05,3e-05,1.7e-05,1.8e-05,2.1e-05,2e-05,1.5e-05,1.9e-05,2.4e-05,2.7e-05,2e-05,2.9e-05,1.9e-05,1.6e-05,1.7e-05,5.4e-05,2.9e-05,1.6e-05,1.5e-05,1.7e-05,1.8e-05,3.3e-05,3.8e-05
374,1.6e-05,1.4e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,2.5e-05,2.7e-05,1.6e-05,2e-05,2.4e-05,2.3e-05,2.8e-05,3e-05,1.8e-05,1.6e-05,2.9e-05,2.5e-05,2.2e-05,2.1e-05,2.2e-05,2.3e-05,4.8e-05,4.1e-05,1.4e-05,1.9e-05,1.6e-05,1.9e-05,2.9e-05,3.9e-05,2.9e-05,2.8e-05
375,2.5e-05,1.8e-05,2.6e-05,2.7e-05,1.7e-05,1.5e-05,2.2e-05,1.8e-05,2e-05,1.9e-05,4.6e-05,6.2e-05,1.6e-05,2.1e-05,1.6e-05,1.8e-05,2.6e-05,2.9e-05,2.9e-05,2.7e-05,1.8e-05,2.1e-05,1.7e-05,2e-05,1.7e-05,2.2e-05,1.7e-05,2e-05,1.7e-05,1.9e-05,2.8e-05,3.2e-05
376,1.8e-05,1.8e-05,2.9e-05,1.9e-05,1.8e-05,2.3e-05,1.7e-05,1.5e-05,2.7e-05,1.9e-05,2e-05,1.9e-05,1.7e-05,2e-05,3.1e-05,2.5e-05,2.9e-05,2e-05,2.9e-05,2.5e-05,2.2e-05,1.7e-05,1.6e-05,1.9e-05,1.7e-05,1.8e-05,1.8e-05,2.2e-05,2e-05,2.5e-05,2.2e-05,3.7e-05
377,2e-05,2.4e-05,3.2e-05,1.6e-05,3.8e-05,3.5e-05,1.8e-05,1.8e-05,5.3e-05,2.6e-05,1.5e-05,1.8e-05,1.7e-05,1.9e-05,2.1e-05,2.1e-05,1.9e-05,1.6e-05,1.7e-05,1.9e-05,5e-05,3.5e-05,2e-05,2.1e-05,1.9e-05,1.7e-05,2.4e-05,2.6e-05,1.7e-05,1.8e-05,2.6e-05,2.4e-05
378,2.4e-05,3.2e-05,3.7e-05,4.9e-05,2.1e-05,1.9e-05,2.4e-05,2.4e-05,3.1e-05,3e-05,1.6e-05,1.7e-05,1.8e-05,1.8e-05,2e-05,3.1e-05,1.7e-05,1.8e-05,1.6e-05,2.1e-05,5.8e-05,3.3e-05,2.3e-05,2e-05,3.5e-05,3e-05,1.8e-05,1.9e-05,1.5e-05,1.8e-05,2.2e-05,2.1e-05
379,2.6e-05,3.4e-05,2.2e-05,2e-05,1.6e-05,2e-05,2.4e-05,3.2e-05,1.8e-05,1.5e-05,1.7e-05,1.5e-05,2.6e-05,2.2e-05,1.7e-05,1.7e-05,1.9e-05,2.1e-05,2.7e-05,3.7e-05,1.6e-05,1.7e-05,2.1e-05,2.4e-05,2.9e-05,2.8e-05,1.7e-05,1.6e-05,2e-05,2.2e-05,2.9e-05,3.5e-05
380,2.1e-05,1.6e-05,1.9e-05,1.6e-05,1.7e-05,1.5e-05,1.4e-05,1.4e-05,1.8e-05,1.8e-05,3.2e-05,3.4e-05,1.6e-05,1.9e-05,1.8e-05,1.9e-05,4.5e-05,2.8e-05,2.9e-05,3e-05,1.8e-05,2.2e-05,2e-05,2.2e-05,1.9e-05,1.9e-05,1.7e-05,2.7e-05,2.9e-05,3.8e-05,3e-05,3.4e-05
381,2.1e-05,2.4e-05,4.8e-05,5.7e-05,1.6e-05,1.7e-05,2.4e-05,1.8e-05,3.3e-05,1.8e-05,2e-05,2.2e-05,1.9e-05,2e-05,4.3e-05,3.2e-05,2.6e-05,2.4e-05,2e-05,2e-05,1.9e-05,1.6e-05,1.6e-05,2.1e-05,2.2e-05,4.1e-05,2.1e-05,2.2e-05,2.1e-05,1.8e-05,1.8e-05,1.6e-05
382,1.8e-05,1.8e-05,1.7e-05,4.4e-05,2.5e-05,2.8e-05,1.8e-05,1.9e-05,2.2e-05,1.8e-05,1.8e-05,2.1e-05,1.8e-05,2.3e-05,2e-05,1.7e-05,1.7e-05,1.8e-05,2e-05,1.7e-05,2.3e-05,1.8e-05,2.5e-05,3.6e-05,1.5e-05,2.1e-05,3.9e-05,4.6e-05,1.8e-05,2.1e-05,1.8e-05,1.7e-05
383,1.7e-05,2.3e-05,1.6e-05,1.6e-05,2.4e-05,3.4e-05,2e-05,1.7e-05,5e-05,3.9e-05,1.6e-05,1.8e-05,1.8e-05,1.9e-05,2.6e-05,2.6e-05,1.8e-05,2.6e-05,1.8e-05,1.8e-05,3.5e-05,2.8e-05,3.8e-05,2.8e-05,2.9e-05,5e-05,2.4e-05,1.6e-05,1.6e-05,1.9e-05,2.1e-05,1.9e-05
384,2.8e-05,2.8e-05,1.7e-05,1.6e-05,1.8e-05,2.7e-05,2.9e-05,2.8e-05,1.8e-05,1.9e-05,1.8e-05,1.9e-05,6.1e-05,2.5e-05,2.1e-05,1.8e-05,1.6e-05,1.7e-05,2.8e-05,2.3e-05,2.1e-05,2.6e-05,1.9e-05,1.6e-05,2.8e-05,3.4e-05,1.6e-05,1.9e-05,1.9e-05,1.7e-05,1.8e-05,2e-05
385,2e-05,1.7e-05,2.1e-05,1.8e-05,1.6e-05,1.6e-05,2.4e-05,2.6e-05,1.8e-05,2.2e-05,2.1e-05,3e-05,3.7e-05,3.3e-05,1.5e-05,2.3e-05,2.3e-05,2.1e-05,2e-05,2.1e-05,1.6e-05,2.1e-05,3.1e-05,2.5e-05,1.4e-05,2e-05,1.8e-05,2.2e-05,2.7e-05,1.8e-05,3.8e-05,2.7e-05
386,1.8e-05,2.2e-05,2.2e-05,2.1e-05,2e-05,1.9e-05,1.8e-05,2e-05,1.9e-05,1.7e-05,4.3e-05,3.6e-05,1.8e-05,3.7e-05,1.8e-05,2.1e-05,4.1e-05,3.1e-05,2.2e-05,2.4e-05,1.6e-05,1.9e-05,1.8e-05,2e-05,1.6e-05,2.1e-05,2e-05,2.2e-05,2.9e-05,3.2e-05,2.2e-05,2.7e-05
387,1.6e-05,1.7e-05,2.2e-05,2.1e-05,1.9e-05,2e-05,1.7e-05,1.9e-05,2.4e-05,4.1e-05,2e-05,1.8e-05,1.7e-05,2e-05,3.7e-05,4.6e-05,2e-05,1.7e-05,1.7e-05,1.8e-05,2.5e-05,1.8e-05,1.5e-05,1.8e-05,1.6e-05,1.8e-05,2.7e-05,2.8e-05,1.9e-05,2e-05,1.6e-05,1.7e-05
388,1.8e-05,1.9e-05,1.5e-05,1.7e-05,2.5e-05,1.7e-05,1.5e-05,1.8e-05,4.5e-05,3.4e-05,1.4e-05,1.5e-05,2.3e-05,1.4e-05,1.6e-05,1.6e-05,2.5e-05,6.1e-05,2e-05,1.6e-05,2.3e-05,3.4e-05,3.6e-05,2.6e-05,1.6e-05,1.7e-05,2e-05,2.3e-05,1.7e-05,1.8e-05,1.6e-05,2e-05
389,2.3e-05,2.7e-05,1.7e-05,1.7e-05,1.9e-05,2e-05,2.2e-05,2.3e-05,2.9e-05,3.4e-05,1.8e-05,1.9e-05,2.7e-05,2.6e-05,1.7e-05,2.1e-05,1.4e-05,1.6e-05,1.8e-05,1.9e-05,2.6e-05,3e-05,1.6e-05,1.6e-05,4.5e-05,5.4e-05,1.8e-05,1.8e-05,2e-05,1.7e-05,1.9e-05,1.5e-05
390,2.4e-05,3.3e-05,1.7e-05,1.9e-05,1.7e-05,1.5e-05,2.5e-05,2.5e-05,1.6e-05,2.6e-05,2.3e-05,3.1e-05,3.8e-05,5.4e-05,2.2e-05,2e-05,1.7e-05,1.8e-05,4.1e-05,1.8e-05,2.9e-05,2.4e-05,2.3e-05,2.9e-05,2e-05,2e-05,1.6e-05,1.8e-05,2.1e-05,1.9e-05,1.9e-05,1.8e-05
391,1.7e-05,1.4e-05,2.2e-05,2e-05,1.3e-05,3.6e-05,1.8e-05,1.7e-05,1.9e-05,1.9e-05,4.4e-05,5.9e-05,2.5e-05,3.2e-05,2.1e-05,1.8e-05,2.2e-05,2.4e-05,2.7e-05,2.8e-05,1.8e-05,1.7e-05,2.2e-05,2.8e-05,1.6e-05,1.8e-05,1.7e-05,2.1e-05,3.7e-05,3.9e-05,2e-05,2.5e-05
392,2.3e-05,1.6e-05,4.1e-05,4.9e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,2.4e-05,2e-05,1.9e-05,2.1e-05,2.2e-05,1.7e-05,2.5e-05,2.4e-05,2.7e-05,2.9e-05,2e-05,2.5e-05,1.9e-05,1.6e-05,2.1e-05,2.2e-05,1.7e-05,1.8e-05,2.4e-05,1.9e-05,8e-05,4.7e-05,2.8e-05,3.2e-05
393,1.8e-05,1.9e-05,2.3e-05,2e-05,2e-05,2.2e-05,1.7e-05,1.7e-05,2.7e-05,1.6e-05,1.8e-05,1.9e-05,1.5e-05,1.6e-05,3.3e-05,4.1e-05,1.9e-05,1.8e-05,2.2e-05,3.5e-05,1.7e-05,1.9e-05,1.8e-05,2.2e-05,1.6e-05,1.9e-05,3.9e-05,4.9e-05,1.6e-05,1.9e-05,1.6e-05,1.7e-05
394,1.7e-05,2e-05,2e-05,2e-05,2.5e-05,2.2e-05,1.5e-05,1.9e-05,3.6e-05,3.3e-05,2e-05,1.7e-05,2e-05,1.8e-05,2.2e-05,1.8e-05,1.7e-05,1.9e-05,2e-05,1.9e-05,1.8e-05,2.1e-05,2e-05,1.9e-05,2.3e-05,2.9e-05,1.7e-05,1.9e-05,2e-05,1.9e-05,2e-05,2.1e-05
395,2.9e-05,3.9e-05,1.9e-05,2e-05,2.4e-05,1.9e-05,2.4e-05,1.9e-05,2.1e-05,2.2e-05,1.8e-05,2.1e-05,2.9e-05,2.9e-05,1.5e-05,2e-05,3e-05,2.2e-05,2.1e-05,1.4e-05,3.3e-05,4.3e-05,3e-05,3.6e-05,3.5e-05,2.9e-05,1.6e-05,1.8e-05,1.6e-05,1.9e-05,1.9e-05,1.5e-05
396,2.1e-05,2.2e-05,1.6e-05,1.6e-05,1.7e-05,2.1e-05,1.5e-05,2e-05,2.6e-05,2.2e-05,4.1e-05,4.5e-05,0.000127,4e-05,2e-05,2.4e-05,1.9e-05,1.7e-05,2.1e-05,1.8e-05,2.1e-05,1.8e-05,2e-05,3.3e-05,1.5e-05,2.2e-05,1.7e-05,1.9e-05,1.6e-05,2e-05,1.8e-05,1.9e-05
397,2e-05,2e-05,4e-05,3.1e-05,1.7e-05,1.8e-05,2.1e-05,1.7e-05,2.3e-05,1.8e-05,2e-05,3e-05,2.1e-05,2.1e-05,1.6e-05,1.6e-05,2.8e-05,3.4e-05,3.1e-05,2.7e-05,1.9e-05,2e-05,2.4e-05,1.5e-05,1.7e-05,2.8e-05,1.7e-05,1.9e-05,3.2e-05,2.7e-05,3.8e-05,4e-05
398,1.8e-05,2e-05,2.5e-05,2.4e-05,1.7e-05,2e-05,1.8e-05,2.4e-05,1.9e-05,1.8e-05,2e-05,1.9e-05,2.6e-05,1.8e-05,2.9e-05,2.7e-05,2.4e-05,1.6e-05,1.8e-05,2.2e-05,2e-05,2.2e-05,3.1e-05,4.3e-05,1.9e-05,1.6e-05,4.2e-05,3.9e-05,4.4e-05,0.000446,2.8e-05,4.1e-05
399,2e-05,1.7e-05,1.7e-05,1.5e-05,2e-05,3e-05,2e-05,2.4e-05,1.9e-05,1.5e-05,1.9e-05,2e-05,1.8e-05,1.7e-05,2.2e-05,1.8e-05,1.9e-05,1.8e-05,1.5e-05,2e-05,1.7e-05,2e-05,2.3e-05,2e-05,2.5e-05,2.3e-05,3.7e-05,3.5e-05,2.7e-05,2.6e-05,2e-05,3.1e-05
400,1.8e-05,1.8e-05,1.7e-05,1.8e-05,3.8e-05,3.4e-05,1.8e-05,2.3e-05,2.8e-05,3.4e-05,1.6e-05,1.8e-05,1.4e-05,1.7e-05,1.4e-05,1.7e-05,2.2e-05,2.3e-05,1.5e-05,1.8e-05,3.1e-05,6.8e-05,2.8e-05,2.3e-05,4.5e-05,4.5e-05,2.1e-05,1.6e-05,1.4e-05,1.7e-05,2e-05,1.4e-05
401,3.3e-05,2.6e-05,1.9e-05,1.4e-05,1.7e-05,2e-05,2.9e-05,2e-05,2.3e-05,2.2e-05,1.4e-05,1.5e-05,3.6e-05,2.6e-05,1.5e-05,1.4e-05,1.9e-05,2e-05,1.9e-05,1.6e-05,2e-05,2.5e-05,2.6e-05,4.1e-05,1.7e-05,3.2e-05,1.9e-05,1.8e-05,1.5e-05,1.8e-05,1.6e-05,1.6e-05
402,2.6e-05,3.9e-05,5e-05,2.9e-05,1.8e-05,1.9e-05,1.8e-05,1.9e-05,2.5e-05,1.8e-05,3e-05,2.7e-05,2.4e-05,2.7e-05,2e-05,2e-05,2.2e-05,2.8e-05,2.9e-05,2.9e-05,1.4e-05,2e-05,1.7e-05,1.4e-05,1.4e-05,1.8e-05,1.6e-05,1.6e-05,1.5e-05,1.6e-05,2e-05,1.5e-05
403,1.7e-05,1.6e-05,2.9e-05,3.4e-05,2.2e-05,1.6e-05,1.8e-05,1.7e-05,1.9e-05,3e-05,3.4e-05,3.6e-05,2.1e-05,2.9e-05,2.7e-05,2.4e-05,2e-05,2.2e-05,3.1e-05,2.3e-05,2e-05,1.7e-05,1.7e-05,1.9e-05,2.3e-05,2.1e-05,1.7e-05,2.1e-05,2.8e-05,3.9e-05,2.6e-05,4.7e-05
404,2e-05,1.6e-05,1.8e-05,1.9e-05,1.8e-05,2.1e-05,2.2e-05,2.8e-05,2.2e-05,1.7e-05,2.1e-05,1.5e-05,2e-05,1.8e-05,2.6e-05,2.6e-05,2.3e-05,1.7e-05,1.7e-05,1.6e-05,1.7e-05,1.8e-05,2.8e-05,2.6e-05,2.2e-05,2e-05,3.4e-05,4e-05,2.9e-05,3e-05,3.9e-05,2.2e-05
405,2e-05,1.7e-05,2e-05,1.6e-05,2.2e-05,2.2e-05,1.6e-05,2e-05,1.5e-05,1.7e-05,1.7e-05,1.7e-05,1.7e-05,2.7e-05,1.7e-05,1.9e-05,1.4e-05,1.6e-05,2.3e-05,1.6e-05,1.9e-05,1.8e-05,2e-05,1.7e-05,2.4e-05,4.3e-05,3.1e-05,2.9e-05,1.7e-05,3.3e-05,2.1e-05,1.6e-05
406,1.4e-05,1.8e-05,1.8e-05,1.9e-05,3.9e-05,2.4e-05,3.1e-05,3.3e-05,3.2e-05,3.9e-05,1.8e-05,2.2e-05,1.8e-05,2.6e-05,2.1e-05,2.2e-05,1.5e-05,1.5e-05,2.6e-05,2.1e-05,3e-05,2.8e-05,3.4e-05,2.7e-05,3.9e-05,3.3e-05,2.1e-05,2.4e-05,2.1e-05,1.8e-05,1.7e-05,2e-05
407,4.3e-05,4.2e-05,1.7e-05,1.9e-05,2e-05,1.5e-05,1.9e-05,2e-05,1.8e-05,2e-05,1.9e-05,1.7e-05,2.7e-05,3e-05,1.6e-05,1.6e-05,2.4e-05,1.8e-05,2.4e-05,2.2e-05,2.1e-05,2.8e-05,1.8e-05,1.9e-05,1.5e-05,2.1e-05,1.9e-05,1.8e-05,1.6e-05,1.8e-05,1.6e-05,1.6e-05
408,2.4e-05,2.9e-05,3.6e-05,3.7e-05,1.7e-05,1.7e-05,2.2e-05,1.9e-05,2e-05,1.7e-05,3.7e-05,3.7e-05,1.7e-05,2.1e-05,3e-05,2.8e-05,2.3e-05,2.2e-05,3.9e-05,2.5e-05,2.2e-05,2.6e-05,1.7e-05,1.6e-05,2.1e-05,2.3e-05,1.7e-05,1.7e-05,1.9e-05,1.9e-05,1.7e-05,1.7e-05
409,1.6e-05,1.9e-05,2.3e-05,2.3e-05,1.5e-05,1.8e-05,2e-05,2.1e-05,1.8e-05,1.8e-05,4.6e-05,3.1e-05,1.7e-05,1.9e-05,3.3e-05,2.6e-05,1.7e-05,1.7e-05,2.2e-05,2e-05,2.8e-05,1.8e-05,2.1e-05,2.8e-05,2e-05,1.8e-05,1.7e-05,1.9e-05,4.4e-05,4e-05,6.7e-05,2.6e-05
410,2e-05,1.5e-05,1.7e-05,1.7e-05,1.8e-05,1.8e-05,2e-05,1.8e-05,2.5e-05,2.1e-05,2e-05,1.8e-05,1.9e-05,2.3e-05,2e-05,2e-05,1.9e-05,1.5e-05,1.3e-05,1.4e-05,1.8e-05,1.6e-05,2.1e-05,2.8e-05,1.8e-05,1.9e-05,3.5e-05,4.1e-05,3.3e-05,3.9e-05,1.9e-05,2.4e-05
411,1.8e-05,2e-05,1.6e-05,1.4e-05,2.2e-05,1.9e-05,1.6e-05,1.5e-05,1.6e-05,1.4e-05,1.8e-05,1.6e-05,1.7e-05,1.8e-05,1.8e-05,1.5e-05,1.6e-05,1.7e-05,2.7e-05,1.8e-05,2.6e-05,5.1e-05,1.7e-05,1.7e-05,4.5e-05,3.2e-05,2.2e-05,1.8e-05,1.6e-05,1.8e-05,1.5e-05,2e-05
412,2e-05,1.8e-05,1.6e-05,1.6e-05,2.5e-05,2.9e-05,1.9e-05,2.1e-05,2.7e-05,2.4e-05,1.8e-05,1.9e-05,4e-05,4.2e-05,1.8e-05,1.6e-05,4.5e-05,2.6e-05,1.7e-05,1.7e-05,1.7e-05,2.4e-05,2.2e-05,3.3e-05,2.4e-05,2.5e-05,1.6e-05,1.8e-05,1.6e-05,2e-05,1.6e-05,1.7e-05
413,2.8e-05,3.4e-05,2.9e-05,3e-05,2.5e-05,3.6e-05,1.9e-05,2.3e-05,1.9e-05,1.9e-05,1.6e-05,1.6e-05,2.2e-05,2.3e-05,1.7e-05,1.6e-05,1.9e-05,1.9e-05,3.5e-05,3e-05,1.8e-05,1.8e-05,2.6e-05,1.8e-05,1.3e-05,1.7e-05,1.5e-05,1.7e-05,1.5e-05,1.7e-05,1.8e-05,1.7e-05
414,2.2e-05,2e-05,4.1e-05,3e-05,1.5e-05,1.8e-05,1.9e-05,1.8e-05,1.5e-05,1.7e-05,4.2e-05,4.1e-05,1.9e-05,2.1e-05,9e-05,6.5e-05,2.2e-05,2.2e-05,2e-05,1.8e-05,1.9e-05,1.8e-05,1.5e-05,2e-05,1.6e-05,1.6e-05,2.7e-05,2.6e-05,1.5e-05,1.9e-05,1.8e-05,1.7e-05
415,1.6e-05,1.7e-05,1.7e-05,1.5e-05,1.6e-05,1.6e-05,2.1e-05,2.4e-05,2.3e-05,2.3e-05,3.6e-05,2.3e-05,1.7e-05,1.9e-05,2.8e-05,3e-05,1.5e-05,1.6e-05,1.8e-05,1.8e-05,1.8e-05,4.4e-05,2.4e-05,3e-05,1.6e-05,1.6e-05,1.6e-05,2.1e-05,3.7e-05,3.5e-05,2.9e-05,2.3e-05
416,1.9e-05,1.7e-05,1.4e-05,1.7e-05,1.6e-05,2e-05,1.6e-05,1.9e-05,1.9e-05,2.5e-05,2e-05,1.4e-05,1.9e-05,1.7e-05,1.7e-05,1.7e-05,1.8e-05,2.2e-05,1.5e-05,1.6e-05,4.7e-05,3.5e-05,1.6e-05,1.4e-05,1.9e-05,3.4e-05,3.3e-05,4.2e-05,2.5e-05,3.7e-05,2.5e-05,2.2e-05
417,1.9e-05,1.7e-05,1.9e-05,1.6e-05,1.6e-05,1.7e-05,3.3e-05,2.3e-05,1.9e-05,2e-05,1.6e-05,1.6e-05,2.2e-05,1.8e-05,1.6e-05,1.7e-05,2.9e-05,2e-05,1.7e-05,2e-05,2.8e-05,2.3e-05,2.4e-05,2.5e-05,2.5e-05,2.4e-05,1.9e-05,2.1e-05,1.9e-05,2.2e-05,1.5e-05,2e-05
418,1.7e-05,1.9e-05,1.9e-05,1.8e-05,3.8e-05,4.8e-05,1.5e-05,2e-05,3.7e-05,3.1e-05,2.6e-05,2.1e-05,3e-05,3.4e-05,2.1e-05,2.2e-05,2.4e-05,2.4e-05,5.1e-05,3.2e-05,1.5e-05,2e-05,1.7e-05,1.5e-05,1.7e-05,1.9e-05,1.6e-05,1.9e-05,1.9e-05,1.6e-05,1.8e-05,1.8e-05
